name,start,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,debut,end,salary,birth,target,Pos,G,Pos_PG,Pos_SG,Pos_SF,Pos_PF,Pos_C,contract_period,Annual
Giannis Antetokounmpo,2025,73.0,35.2,11.5,18.8,0.611,0.5,1.7,0.274,11.0,17.1,0.645,0.624,7.0,10.7,0.657,2.7,8.8,11.5,6.5,1.2,1.1,3.4,2.9,30.4,2013,2027,58627800.0,1994,0.39684435,PF,73.0,True,False,False,False,False,3,13
Glenn Robinson III,2020,37.60233918,24.46549707,3.792982456,7.93625731,0.469076023,0.987134503,2.655555556,0.361017544,2.805847953,5.280701754,0.524461988,0.530444444,1.057894737,1.249707603,0.845649123,1.064327485,2.488304094,3.580701755,1.224561403,0.710526316,0.256140351,0.749707603,1.438596491,9.647953219,2014,2020,2028594.0,1994,0.018587081,SF,102.8362573,False,False,False,True,False,1,7
Goga Bitadze,2022,13.03004292,13.56180258,2.030901288,3.885407726,0.533459228,0.24248927,0.972532189,0.224351931,1.826180257,2.905579399,0.61595279,0.562746781,0.905579399,1.40944206,0.64227897,1.595708155,2.23862661,3.786266094,1.068240344,0.387982832,0.96695279,0.652360515,1.86137339,5.255793991,2019,2023,1339383.0,1999,0.010831612,C,160.3819742,False,False,False,True,False,2,4
Gordon Hayward,2014,52.83892617,32.92080537,5.113422819,12.09530201,0.423630872,1.244966443,3.503355705,0.357637584,3.868456376,8.591946309,0.448651007,0.476711409,3.710067114,4.513422819,0.821315436,0.751677852,3.381879195,4.133557047,4.136912752,1.110067114,0.5,2.268456376,1.855033557,15.1852349,2010,2017,15741355.0,1990,0.20784508,SF,74.58389262,False,False,False,True,False,4,5
Gorgui Dieng,2022,1.476821192,12.11721854,1.766225166,3.664900662,0.479437086,0.737086093,1.851655629,0.393059602,1.029139073,1.798675497,0.575569537,0.580966887,0.941059603,1.1602649,0.805874172,0.939735099,2.438410596,3.396688742,1.225827814,0.464238411,0.388741722,0.761589404,1.460927153,5.244370861,2013,2022,1184202.333,1990,0.021363325,C,75.50331126,False,True,False,False,False,1,10
Grant Riller,2022,0.0,3.9,1.1,1.7,0.667,0.3,0.6,0.5,0.9,1.1,0.75,0.75,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.1,0.0,0.1,0.0,2.6,2020,2022,1637966.0,1997,0.013246258,PG,7.0,False,True,False,False,False,1,3
Greg Brown III,2023,3.348837209,10.04883721,1.265116279,3.027906977,0.415744186,0.274418604,0.909302326,0.250023256,0.997674419,2.081395349,0.480465116,0.453488372,0.662790698,1.18372093,0.564,0.518604651,1.595348838,2.113953488,0.513953489,0.390697674,0.439534883,0.644186047,1.413953488,3.467441861,2021,2023,2019706.0,2001,0.015072433,SF,59.95348837,True,False,False,False,False,1,3
Greg Monroe,2015,70.57615894,31.97748344,6.1,12.4,0.496543046,0.0,0.0,0.0,6.1,12.4,0.496543046,0.496543046,3.265562914,4.682781457,0.699496689,3.191390728,6.465562914,9.711258278,2.1,1.1,0.554304636,2.091390728,2.317218543,15.51986755,2010,2017,17145838.0,1990,0.208913423,PF,76.05960265,False,False,False,True,False,3,6
Greg Monroe,2017,33.08125,25.8575,5.49125,10.431875,0.52756875,0.0,0.0,0.0,5.49125,10.38125,0.5290875,0.52756875,2.545625,3.444375,0.74050625,2.445625,5.29,7.68625,2.3,1.00125,0.648125,1.650625,2.1,13.4775,2010,2017,5000000.0,1990,0.050457651,C,80.0125,False,False,False,False,True,1,8
Greg Monroe,2018,5.431693989,21.33606558,4.51420765,8.21420765,0.550344262,0.0,0.0,0.0,4.51420765,8.169945355,0.551672131,0.550344262,1.931693989,2.62568306,0.734491803,2.104918033,4.617486339,6.750273224,2.258469945,0.981420765,0.492896175,1.761202186,1.971584699,10.91912568,2010,2018,754451.6667,1990,0.021257507,C,92.70491803,False,True,False,False,False,1,9
Greg Smith,2015,1.58490566,8.703773585,0.886792453,1.469811321,0.618433962,0.0,0.0,0.0,0.886792453,1.469811321,0.618433962,0.618433962,0.437735849,0.816981132,0.48954717,0.683018868,1.341509434,2.024528302,0.158490566,0.179245283,0.279245283,0.341509434,1.341509434,2.232075472,2011,2016,635265.0,1991,0.009075214,C,35.56603774,False,True,False,False,False,2,5
Hamidou Diallo,2021,5.64,22.34533333,3.886666667,8.226666667,0.467146667,0.457333333,1.48,0.318893333,3.398666667,6.781333333,0.498626667,0.496093333,1.973333333,3.074666666,0.62924,1.090666667,3.676,4.736,1.576,0.802666667,0.4,1.364,2.477333333,10.16933334,2018,2022,5200000.0,1998,0.046257584,SF,86.21333333,False,True,False,False,False,2,4
Hamidou Diallo,2023,9.779069767,19.00465117,3.997674418,7.443023256,0.546186046,0.2,0.8,0.238267442,3.862790697,6.643023256,0.577418605,0.558162791,1.581395349,2.502325582,0.602069767,1.06744186,2.776744186,3.909302326,1.095348837,1.002325581,0.296511628,1.189534884,2.281395349,9.776744185,2018,2023,1180050.0,1998,0.017512045,SG,96.46511628,False,False,True,False,False,1,6
Harrison Barnes,2016,71.74324324,29.45945946,4.167567568,8.713513514,0.474864865,1.144594595,2.867567568,0.395189189,2.978378378,5.801351351,0.514094595,0.540418919,1.389189189,1.889189189,0.738283784,1.310810811,3.966216216,5.232432432,1.578378378,0.655405405,0.2,0.9,1.933783784,10.81351351,2012,2019,23609631.0,1992,0.240012514,SF,74.86486486,False,False,False,False,True,4,5
Harrison Barnes,2019,65.12121212,33.32727273,6.057575757,14.10909091,0.429181818,2.027272727,5.227272727,0.382636363,3.996969697,8.86969697,0.453181818,0.501848485,3.133333333,3.766666667,0.824,0.812121212,4.324242424,5.157575757,1.672727273,0.621212121,0.187878788,1.363636363,1.454545455,17.25454545,2012,2022,21250000.0,1992,0.192776404,PF,128.3333333,False,False,False,False,True,4,8
Harrison Barnes,2023,80.80804954,31.87368421,4.617647059,9.708359133,0.47230031,1.698452012,4.496904025,0.382068111,2.895356037,5.235294117,0.550894737,0.560600619,3.714551084,4.435294118,0.830315789,1.023839009,3.357585139,4.381424148,1.689164087,0.7,0.123839009,1.043034056,1.250773994,14.62291022,2012,2025,18000000.0,1992,0.129963899,PF,200.6346749,False,False,False,False,True,3,12
Harry Giles,2020,7.519230769,14.27692308,3.0,5.778846154,0.525557692,0.0,0.055769231,0.0,3.0,5.678846154,0.532346154,0.525557692,0.911538462,1.378846154,0.698480769,1.011538462,2.921153846,3.932692308,1.411538462,0.5,0.4,1.167307692,2.6,6.955769231,2017,2020,1678854.0,1998,0.015382573,PF,52.69230769,False,False,False,False,True,1,4
Harry Giles,2021,9.30952381,12.10238095,2.14047619,4.188095238,0.499261905,0.09047619,0.271428571,0.157428571,2.05,3.816666667,0.513214286,0.517809524,0.619047619,0.919047619,0.693214286,0.854761905,2.973809524,3.828571429,1.073809524,0.364285714,0.354761905,0.773809524,2.057142857,5.045238095,2017,2021,1789256.0,1998,0.015916665,C,42.38095238,False,False,False,False,True,1,5
Harry Giles,2023,0.0,4.334782609,1.002173913,2.210869565,0.429326087,0.119565217,0.604347826,0.201956522,0.882608696,1.591304348,0.529021739,0.456152174,0.289130435,0.57826087,0.456130435,0.52826087,0.804347826,1.297826087,0.289130435,0.1,0.119565217,0.289130435,0.663043478,2.42826087,2017,2023,2165000.0,1998,0.016156716,C,46.0,False,False,False,False,True,1,7
Hassan Whiteside,2016,38.63636364,26.99752066,5.461983471,8.823966942,0.614727273,0.0,0.0,0.0,5.461983471,8.823966942,0.614727273,0.614727273,2.384297521,4.023966942,0.590495868,3.180991736,7.965289256,11.08595041,0.280991736,0.6,3.263636364,1.62231405,2.760330579,13.24793388,2010,2019,24604885.0,1989,0.25013014,C,63.08264463,False,False,False,False,True,4,7
Hassan Whiteside,2020,56.85611511,26.5294964,5.930215827,9.930215827,0.595100719,0.048201439,0.151798561,0.339978417,5.882014388,9.778417266,0.60076259,0.597064748,1.93381295,3.496402878,0.56323741,3.744604317,8.715827338,12.36043165,0.992805755,0.503597122,2.382014388,1.541007194,2.796402878,13.84244604,2010,2020,2320044.0,1989,0.021257504,C,69.58992806,False,False,False,False,True,1,11
Hassan Whiteside,2021,41.0776699,24.82718447,5.451456311,8.997087379,0.600728155,0.065048544,0.065048544,0.371427184,5.386407767,8.932038835,0.60207767,0.602679612,1.945631068,3.110679612,0.627631068,3.131067961,7.812621359,10.87864078,0.990291262,0.365048544,2.340776699,1.555339806,2.585436893,12.91359223,2010,2021,2401537.0,1989,0.021363327,C,56.16504854,False,True,False,False,False,1,12
Haywood Highsmith,2019,0.0,8.0,0.8,2.0,0.4,0.2,1.0,0.2,0.6,1.0,0.6,0.45,0.0,0.4,0.0,0.0,1.0,1.0,0.4,0.2,0.0,0.2,0.2,1.8,2018,2019,1445697.0,1996,0.013246262,SF,5.0,False,True,False,False,False,1,2
Henri Drell,2023,0.0,7.5,1.0,2.5,0.4,0.5,1.5,0.333,0.5,1.0,0.5,0.5,0.3,0.5,0.5,0.3,0.8,1.0,1.0,0.5,0.3,0.5,1.5,2.8,2022,2023,1119563.0,2000,0.008354948,SF,4.0,False,False,True,False,False,1,2
Henry Ellenson,2020,0.0,12.39534884,1.874418605,4.581395349,0.37972093,0.8,1.860465116,0.395116279,1.074418604,2.720930233,0.379744186,0.458488372,0.88372093,1.174418604,0.674488372,0.297674418,2.941860466,3.239534884,0.755813953,0.334883721,0.08372093,0.418604652,1.281395349,5.348837209,2016,2021,934488.0,1997,0.017015558,PF,34.1627907,False,True,False,False,False,2,5
Henry Sims,2013,0.0,2.5,1.0,1.5,0.667,0.0,0.0,0.0,1.0,1.5,0.667,0.667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,2.0,2012,2014,852058.0,1990,0.014520663,C,2.0,False,True,False,False,False,2,2
Henry Sims,2015,25.06666667,19.09575758,3.027272727,6.390909091,0.467393939,0.044242424,0.132727273,0.080521212,2.983030303,6.23030303,0.474460606,0.469163636,1.773939394,2.296363636,0.739769697,2.030909091,3.073333333,5.06,1.113333333,0.566666666,0.415757576,1.123636364,2.191515151,7.784242424,2012,2015,344434.0,1990,0.014019257,C,83.59393939,False,False,True,False,False,1,4
Henry Sims,2016,27.49425287,19.13563218,3.155172414,6.674712644,0.466758621,0.083908046,0.251724138,0.152712644,3.071264368,6.422988506,0.478505747,0.470114943,1.548275862,1.932183908,0.783494253,1.667816092,3.348275862,4.932183908,1.01954023,0.516091954,0.496551724,1.31954023,1.928735632,7.75862069,2012,2016,1050961.0,1990,0.011163453,C,63.50574713,True,False,False,False,False,1,5
Hollis Thompson,2016,19.87837838,26.56081081,3.356081081,8.224324324,0.404675676,1.756081081,4.572297297,0.390074324,1.552027027,3.652027027,0.422878378,0.512277027,0.9,1.247972973,0.713722973,0.7,2.416216216,3.164189189,1.252027027,0.643918919,0.347972973,0.952027027,2.208108108,9.32027027,2012,2016,5975.0,1991,6.35e-05,SG,74.12162162,False,True,False,False,False,1,5
Ian Clark,2015,0.0,6.702409639,0.76626506,2.115662651,0.357409638,0.36626506,1.085542168,0.335361446,0.419277109,1.030120482,0.375409639,0.445084337,0.269879518,0.297590362,0.920746988,0.119277109,0.48313253,0.602409639,0.474698795,0.308433735,0.1,0.38313253,0.761445783,2.204819277,2013,2015,947276.0,1991,0.013532514,SG,49.74698795,False,True,False,False,False,1,3
Ian Clark,2016,0.523809524,7.655555556,0.984920635,2.488095238,0.395611111,0.411904762,1.158730159,0.343111111,0.61984127,1.32936508,0.433079365,0.47715873,0.350793651,0.403174603,0.907809524,0.165079365,0.60952381,0.774603175,0.708730159,0.305555556,0.152380952,0.50952381,0.79047619,2.79047619,2013,2016,1015696.0,1991,0.010788864,SG,63.14285714,False,True,False,False,False,1,4
Ian Clark,2017,0.461538462,12.03076923,2.053846154,4.446153846,0.465769231,0.661538462,1.730769231,0.366153846,1.438461538,2.715384615,0.530153846,0.538153846,0.507692308,0.661538462,0.789,0.253846154,1.069230769,1.323076923,1.107692308,0.407692308,0.146153846,0.7,0.953846154,5.323076923,2013,2017,1577230.0,1991,0.015916664,SG,71.92307692,False,True,False,False,False,1,5
Ian Clark,2018,0.98013245,17.2013245,2.847019868,6.139072848,0.467887417,0.8,2.345033113,0.346556291,2.047019868,3.794039735,0.544728477,0.534966887,0.6,0.8,0.760960265,0.201986755,1.447019868,1.649006623,1.347019868,0.450993377,0.1,0.749006623,1.294039735,7.094039735,2013,2018,1757429.0,1991,0.017251853,SG,75.52980132,True,False,False,False,False,1,6
Ian Mahinmi,2010,0.0,6.3,1.3,2.1,0.636,0.0,0.0,0.0,1.3,2.1,0.636,0.636,1.2,1.8,0.66,0.5,1.5,2.0,0.1,0.1,0.3,0.6,1.2,3.9,2007,2011,823244.0,1986,0.014183102,C,26.0,True,False,False,False,False,2,4
Ian Mahinmi,2012,6.256410256,13.91367521,1.573504274,2.894871795,0.553179487,0.0,0.0,0.0,1.573504274,2.847008547,0.560487179,0.553179487,1.308547009,1.969230769,0.70074359,1.321367521,2.234188034,3.455555556,0.152136752,0.456410256,0.404273504,0.608547009,2.421367521,4.507692308,2007,2015,4000000.0,1986,0.066745278,C,58.60683761,False,False,False,False,False,4,6
Ian Mahinmi,2016,40.96212121,22.45757576,2.868181818,5.006060606,0.571901515,0.0,0.0,0.0,2.868181818,5.006060606,0.571901515,0.571901515,1.253030303,2.506818182,0.456219697,1.807575758,4.691666667,6.499242424,1.037878788,0.715151515,0.961363636,1.215151515,2.961363636,6.989393939,2005,2019,16000000.0,1986,0.162653971,C,66.37878788,False,True,False,False,False,4,12
Ignas Brazdeikis,2020,0.0,5.9,0.7,2.4,0.273,0.1,1.0,0.111,0.6,1.4,0.385,0.295,0.4,0.6,0.8,0.2,0.3,0.6,0.4,0.0,0.1,0.2,0.3,1.9,2019,2020,74265.0,1999,0.000907275,SF,9.0,False,True,False,False,False,1,2
Ike Anigbogu,2020,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,1.0,0.3,0.0,0.3,0.3,0.0,0.0,2017,2020,1620564.0,1998,0.014848488,C,3.0,False,False,True,False,False,1,4
Iman Shumpert,2015,32.6060606,25.4969697,2.890909091,7.185858586,0.397919192,1.06969697,3.152525253,0.33859596,1.783838384,4.070707071,0.445373737,0.472727273,0.697979798,1.003030303,0.699181818,0.974747475,2.863636364,3.838383838,2.012121212,1.262626263,0.238383839,1.348484849,2.439393939,7.518181818,2011,2018,10000000.0,1990,0.113966175,SG,105.3131313,False,False,False,False,True,4,5
Iman Shumpert,2019,31.34782609,23.47826087,2.595652174,6.886956522,0.373028986,1.431884058,4.152173913,0.337927536,1.178260869,2.75942029,0.427144928,0.475362319,0.608695652,0.75942029,0.758550725,0.44057971,2.491304348,2.976811594,1.75942029,0.931884058,0.391304348,0.831884058,1.991304348,7.191304348,2011,2019,2031677.0,1990,0.018615329,SG,112.8405797,False,False,False,False,True,1,9
Iman Shumpert,2020,30.96350365,23.3919708,2.602919708,6.983211679,0.368145986,1.448175182,4.225547445,0.335868613,1.169343066,2.772262774,0.422094891,0.470970803,0.559854014,0.7,0.743364964,0.459124088,2.444525547,2.94890511,1.735036496,0.962773723,0.382481752,0.801459854,1.994160584,7.19270073,2011,2020,862370.0,1990,0.015656679,SG,113.4671533,False,False,False,False,True,1,10
Isaac Bonga,2021,33.52830189,15.84339623,1.422641509,2.933962264,0.453433962,0.362264151,1.137735849,0.323698113,1.022641509,1.896226415,0.544207547,0.517622642,0.660377358,0.88490566,0.741433962,0.873584906,1.88490566,2.758490566,0.973584906,0.549056604,0.262264151,0.786792453,2.098113208,3.867924528,2018,2021,1729217.0,1999,0.015382577,SF,56.18867925,False,False,False,False,True,1,4
Isaiah Canaan,2016,26.19298246,22.4754386,3.230409357,8.632748538,0.375912281,2.095321637,5.715204678,0.367684211,1.135087719,2.94502924,0.390830409,0.497251462,1.411111111,1.741520468,0.819894737,0.342105263,1.714619883,2.069590643,1.961988304,0.657894737,0.130409357,1.260818714,1.742690058,10.00935672,2013,2017,1051721.0,1991,0.011171526,PG,86.34502924,False,False,False,False,True,2,4
Isaiah Canaan,2017,25.88793103,22.03706897,2.794827586,7.718965517,0.361344828,1.728448276,4.988793103,0.330387931,1.06637931,2.730172414,0.396698276,0.466534483,1.530172414,1.795689655,0.858551724,0.26637931,1.697413793,1.963793103,1.497413793,0.66637931,0.132758621,0.964655172,1.431034483,8.848275862,2013,2017,1387130.667,1991,0.015916664,SG,64.22413793,False,False,False,False,True,1,5
Isaiah Canaan,2018,0.493670886,18.18734177,2.097468354,5.663291139,0.367772152,0.863291139,2.862025316,0.295708861,1.258227848,2.801265823,0.447721519,0.443050633,1.55443038,1.702531646,0.894037975,0.246835443,1.543037975,1.789873418,2.36835443,0.691139241,0.049367089,0.987341772,1.356962025,6.636708861,2013,2018,883295.0,1991,0.017251853,SG,39.50632911,False,False,False,False,True,1,6
Isaiah Hartenstein,2020,0.901960784,9.568627451,1.241176471,2.131372549,0.564215686,0.054901961,0.2,0.182823529,1.18627451,1.931372549,0.602392157,0.577392157,0.580392157,0.815686275,0.737745098,1.025490196,1.711764706,2.692156863,0.635294118,0.345098039,0.445098039,0.590196078,1.909803922,3.162745098,2018,2021,1691680.0,1998,0.015500092,PF,25.74509804,False,False,False,False,True,2,3
Isaiah Hartenstein,2021,1.47826087,12.06434782,2.004347826,3.557391304,0.5662,0.013913043,0.135652174,0.179530434,1.990434782,3.42173913,0.582504348,0.570130434,0.951304348,1.459130434,0.649834782,1.38173913,2.543478261,3.905217391,1.11826087,0.413913043,0.769565218,0.917391304,2.191304348,5.047826087,2018,2021,1729217.0,1998,0.015382577,C,78.2,False,False,True,False,False,1,4
Isaiah Hartenstein,2022,14.05362776,18.48233438,2.595268139,4.432492113,0.582776026,0.073817035,0.249842271,0.2999653,2.521451104,4.137539432,0.598927445,0.591618296,1.076025237,1.579495268,0.676413249,2.199053628,3.654574133,5.829968454,1.764353312,0.710410094,0.946056783,1.030283911,2.535646687,6.409463723,2018,2023,8000000.0,1998,0.06469613,C,186.4006309,False,False,False,True,False,2,5
Isaiah Joe,2022,3.659919028,15.50242915,2.244534413,5.270445344,0.412825911,1.594331984,4.005263158,0.387481781,0.681781377,1.304048583,0.488263158,0.559886639,0.692307692,0.868016194,0.84819838,0.28340081,1.507692308,1.807692308,0.981781377,0.512955466,0.163157894,0.453846153,1.094331984,6.812955466,2020,2024,1999440.0,1999,0.015520289,SG,178.611336,False,False,False,False,False,3,3
Isaiah Roby,2022,23.09459459,19.26689189,2.980405406,6.124324325,0.477952703,0.623648649,1.808108108,0.341310811,2.356756757,4.316216216,0.537594595,0.530337838,1.235810811,1.857432432,0.64945946,1.277027027,3.230405405,4.477027027,1.483783784,0.727702703,0.547297298,1.285810811,2.211486486,7.82027027,2019,2023,1233293.0,1998,0.009973661,PF,76.28378378,False,False,True,False,False,2,4
Isaiah Roby,2023,11.06976744,14.71860465,2.33255814,4.920930233,0.460604651,0.609302326,1.679069767,0.350232558,1.723255814,3.241860465,0.526116279,0.522093023,0.918604651,1.558139535,0.552186047,0.918604651,2.418604651,3.302325581,1.144186047,0.539534884,0.409302326,0.804651163,1.68372093,6.193023256,2019,2023,2165000.0,1998,0.016156716,PF,72.34883721,False,False,True,False,False,1,5
Isaiah Stewart,2024,46.04166667,29.54583333,3.947916667,8.560416667,0.4635625,1.395833333,3.95625,0.353833333,2.6,4.604166667,0.5578125,0.5453125,1.816666667,2.425,0.7451875,1.964583333,5.416666667,7.38125,1.495833333,0.4,0.747916667,1.4,2.460416667,11.10833333,2020,2027,15000000.0,2001,0.103186751,C,48.08333333,False,False,False,True,False,4,5
Isaiah Taylor,2017,0.0,13.0,0.3,1.8,0.143,0.0,0.5,0.0,0.3,1.3,0.2,0.143,0.3,0.5,0.5,0.3,0.5,0.8,0.8,0.3,0.3,0.0,1.5,0.8,2016,2018,1476688.0,1994,0.014902042,PG,4.0,True,False,False,False,False,2,2
Isaiah Taylor,2018,8.492957746,17.15211268,2.281690141,5.574647887,0.402507042,0.283098592,1.16056338,0.235915493,1.998591549,4.414084507,0.446295775,0.427042254,1.432394366,2.009859155,0.690619718,0.3,1.066197183,1.366197183,2.970422535,0.488732394,0.111267606,1.226760563,1.688732394,6.273239437,2016,2018,1512601.0,1994,0.014848492,PG,63.45070423,True,False,False,False,False,1,3
Isaiah Taylor,2019,9.0,17.4,2.4,5.8,0.418,0.3,1.2,0.25,2.1,4.6,0.461,0.444,1.5,2.1,0.702,0.3,1.1,1.4,3.1,0.5,0.1,1.3,1.7,6.6,2016,2020,1691680.0,1994,0.015500092,PG,67.0,False,False,True,False,False,2,4
Isaiah Thomas,2018,46.30714286,30.655,7.128571429,16.55785714,0.421785714,2.517142857,7.300714286,0.339528571,4.611428571,9.245,0.486942857,0.496671429,5.910714286,6.482857143,0.902407143,0.566428571,1.859285714,2.425714286,5.389285714,0.715714286,0.154285714,2.883571429,2.018571429,22.63214286,2011,2019,2174753.5,1989,0.022774779,PG,70.51428571,False,False,True,False,False,2,8
J.J. Redick,2018,74.21621622,29.14594595,5.431081081,11.96756757,0.452094595,2.694594595,6.283783784,0.424743243,2.736486486,5.683783784,0.481864865,0.563202703,2.536486486,2.836486486,0.897148649,0.1,2.241891892,2.341891892,2.156756757,0.605405405,0.152702703,1.394594595,1.694594595,15.99324324,2006,2018,12250000.0,1984,0.120252481,SG,74.21621622,True,False,False,False,False,1,13
J.J. Redick,2019,66.35616438,30.77260274,5.852054795,13.06849315,0.449589041,3.008219178,7.328767123,0.408027397,2.895890411,5.791780822,0.502958904,0.562753425,2.904109589,3.256164384,0.898794521,0.204109589,2.295890411,2.447945205,2.843835616,0.447945205,0.152054795,1.395890411,1.747945205,17.62054795,2006,2020,13250000.0,1984,0.121403702,SG,73.12328767,True,False,False,False,False,2,14
